SA1_CODE21,Education level,Income level,Adaptive Capability Index
3141806,968.0,880.0,0.7207225
3141807,1096.0,1154.0,0.8775533
3141808,1043.0,1084.0,0.82957613
3141809,1036.0,1051.0,0.8139676
3141810,955.0,1030.0,0.77420425
3141812,1020.0,1004.0,0.7893872
3141813,945.0,977.0,0.7496202
3141814,1036.0,1033.0,0.80694187
3141815,1027.0,1006.0,0.7928958
3141816,1033.0,1036.0,0.80694366
3141817,1084.0,1069.0,0.8396995
3141818,947.0,890.0,0.71644175
3141901,1012.0,959.0,0.76870507
3141902,969.0,889.0,0.7246251
3141903,952.0,894.0,0.71995157
3141904,933.0,835.0,0.6895182
3141905,1014.0,952.0,0.7667523
3141906,969.0,978.0,0.7593636
3141907,1005.0,854.0,0.7249935
3141908,1009.0,944.0,0.7616812
3141909,965.0,936.0,0.7414113
3141910,889.0,877.0,0.68876433
3141911,952.0,834.0,0.69653237
3141912,744.0,888.0,0.6365497
3141913,883.0,850.0,0.6758874
3141914,863.0,861.0,0.67238665
3141915,0.0,0.0,0.0
3141916,976.0,894.0,0.7293047
3142001,945.0,1104.0,0.7991908
3142002,997.0,952.0,0.7601272
3142003,899.0,982.0,0.7336451
3142004,842.0,950.0,0.69894123
3142005,1003.0,1025.0,0.79095876
3142006,1011.0,1047.0,0.80266356
3142007,961.0,970.0,0.7531233
3142008,0.0,0.0,0.0
3142010,1003.0,1140.0,0.8358456
3142012,1022.0,1135.0,0.8412986
3142013,906.0,905.0,0.7063184
3142015,962.0,1022.0,0.7738097
3142016,929.0,1021.0,0.76055884
3142017,991.0,1043.0,0.793308
3142018,802.0,844.0,0.64197886
3142019,871.0,939.0,0.70594937
3142020,981.0,1038.0,0.7874593
3142021,1029.0,1082.0,0.8233396
3142022,994.0,1021.0,0.7858901
3142024,957.0,1082.0,0.79528034
3142025,900.0,1013.0,0.7461347
3142026,972.0,1046.0,0.78707445
3142027,943.0,1075.0,0.7870921
3142028,960.0,979.0,0.7562465
3142029,965.0,1081.0,0.7980077
3142030,923.0,911.0,0.7152854
3142031,986.0,1142.0,0.8300011
3142032,1036.0,1147.0,0.85143834
3142033,990.0,1022.0,0.7847216
3142034,977.0,975.0,0.76131034
3142035,981.0,1007.0,0.7753594
3142036,988.0,1121.0,0.82258385
3142037,991.0,1042.0,0.7929177
3142038,1024.0,1084.0,0.8221716
3142039,912.0,1018.0,0.7527628
3142040,983.0,1017.0,0.780042
3142041,1015.0,1044.0,0.8030515
3142101,959.0,950.0,0.7445375
3142102,886.0,971.0,0.72428524
3142103,954.0,976.0,0.7527373
3142104,956.0,1028.0,0.77381337
3142105,1079.0,1146.0,0.8678056
3142106,1031.0,1104.0,0.83270603
3142107,922.0,992.0,0.7465116
3142108,969.0,1014.0,0.7734151
3142109,927.0,991.0,0.7480699
3142110,986.0,1073.0,0.8030691
3142111,997.0,1097.0,0.8167236
3142112,950.0,848.0,0.7012174
3142113,920.0,917.0,0.7164582
3142114,0.0,0.0,0.0
3142115,964.0,922.0,0.7355571
3142116,959.0,962.0,0.7492213
3142117,973.0,950.0,0.74999344
3142118,995.0,937.0,0.75349295
3142119,959.0,1099.0,0.80269516
3142120,948.0,1099.0,0.7984084
3142121,1002.0,1088.0,0.81515926
3142122,943.0,1014.0,0.7632826
3142123,1009.0,1057.0,0.8057873
3142124,1000.0,1098.0,0.8182831
3142125,1067.0,1130.0,0.856884
3142127,1047.0,1145.0,0.8549445
3142128,1000.0,994.0,0.77768975
3142201,1032.0,1027.0,0.8030411
3142202,1082.0,1055.0,0.8334556
3142203,1092.0,1061.0,0.8396947
3142204,1071.0,998.0,0.8069205
3142205,1050.0,1055.0,0.82098484
3142206,1043.0,1065.0,0.8221601
3142207,1035.0,1038.0,0.80850375
3142208,1006.0,933.0,0.7562185
3142209,998.0,938.0,0.75505245
3142210,979.0,962.0,0.7570156
3142211,1016.0,1013.0,0.79134125
3142212,967.0,925.0,0.73789716
3142213,979.0,1012.0,0.7765316
3142214,976.0,979.0,0.7624819
3142215,1075.0,1027.0,0.8197987
3142216,1015.0,1005.0,0.7878289
3142217,990.0,960.0,0.76052177
3142218,1025.0,1003.0,0.7909454
3142219,942.0,921.0,0.72659314
3142220,988.0,962.0,0.76052296
3142301,0.0,0.0,0.0
3142302,1025.0,1078.0,0.8202194
3142303,996.0,975.0,0.76871485
3142304,1028.0,1046.0,0.8088983
3142305,982.0,1019.0,0.78043294
3142306,1008.0,1015.0,0.7890042
3142307,1071.0,1024.0,0.8170689
3142308,1050.0,1074.0,0.82840097
3142309,961.0,941.0,0.741804
3142311,1002.0,1005.0,0.7827627
3142313,986.0,996.0,0.7730144
3142314,960.0,1040.0,0.780056
3142315,1099.0,1119.0,0.86506116
3142316,1015.0,1049.0,0.80500305
3142317,933.0,972.0,0.74299204
3142318,979.0,1052.0,0.79214436
3142319,966.0,978.0,0.75819445
3142320,1007.0,996.0,0.7811984
3142321,829.0,899.0,0.6739687
3142322,0.0,0.0,0.0
3142323,975.0,1018.0,0.77731466
3142324,0.0,0.0,0.0
3142325,953.0,966.0,0.7484443
3142326,1059.0,1036.0,0.8170762
3142327,1090.0,1051.0,0.835012
3142328,1096.0,967.0,0.8045634
3142329,1037.0,1099.0,0.8330927
3142401,959.0,1028.0,0.77498245
3142402,964.0,1004.0,0.76756334
3142403,951.0,979.0,0.7527391
3142404,977.0,1035.0,0.7847295
3142405,953.0,970.0,0.7500056
3142406,1047.0,1119.0,0.8447962
3142407,971.0,1024.0,0.77809775
3142408,970.0,1066.0,0.7941015
3142409,995.0,1010.0,0.78198636
3142410,961.0,994.0,0.762491
3142411,1034.0,1084.0,0.82606876
3142412,1036.0,986.0,0.7885968
3142413,0.0,0.0,0.0
3142501,912.0,967.0,0.7328565
3142502,1011.0,951.0,0.76519287
3142503,1026.0,983.0,0.78352875
3142504,978.0,860.0,0.7168132
3142505,981.0,932.0,0.7460854
3142506,975.0,1006.0,0.7726308
3142507,977.0,962.0,0.75623614
3142508,1015.0,894.0,0.7445034
3142509,931.0,1016.0,0.75938666
3142510,948.0,1051.0,0.779673
3142511,965.0,975.0,0.75663376
3142512,981.0,916.0,0.73984027
3142513,1099.0,1056.0,0.840471
3142514,1065.0,1029.0,0.8166822
3142515,968.0,1023.0,0.77653825
3142517,1009.0,1034.0,0.79681
3142518,1045.0,1078.0,0.82801366
3142519,1101.0,1065.0,0.8447634
3142520,1073.0,1110.0,0.8514158
3142521,1019.0,1042.0,0.80382967
3142522,1082.0,1094.0,0.8486781
3142523,943.0,1027.0,0.76835674
3142524,1077.0,1060.0,0.83345866
3142525,1026.0,980.0,0.7823578
3142526,1071.0,1010.0,0.8116044
3142528,955.0,853.0,0.7051176
3142529,0.0,0.0,0.0
3142530,1042.0,1079.0,0.82723486
3142532,960.0,880.0,0.7176048
3142533,1207.0,1175.0,0.929008
3142534,969.0,1009.0,0.7714635
3142535,1051.0,1005.0,0.80185854
3142536,982.0,1077.0,0.8030715
3142537,1073.0,1040.0,0.82409346
3142538,1091.0,1038.0,0.83032763
3142539,1007.0,1009.0,0.7862725
3142601,1076.0,1103.0,0.84985274
3142602,1038.0,1077.0,0.8248954
3142603,1006.0,998.0,0.78158927
3142604,978.0,974.0,0.76130974
3142605,1085.0,1084.0,0.84594405
3142606,1012.0,1084.0,0.8174951
3142607,1041.0,1033.0,0.8088904
3142608,956.0,1024.0,0.7722521
3142609,0.0,0.0,0.0
3142610,952.0,939.0,0.737516
3142611,988.0,955.0,0.7577907
3142612,905.0,959.0,0.72700596
3142613,960.0,934.0,0.7386821
3142614,965.0,975.0,0.75663376
3142615,920.0,956.0,0.73168063
3142616,930.0,870.0,0.7020103
3142617,1012.0,924.0,0.75504386
3142618,1029.0,1035.0,0.8049945
3142619,1039.0,955.0,0.777666
3142620,936.0,936.0,0.7301097
3142621,973.0,954.0,0.7515547
3142623,991.0,1067.0,0.8026757
3142624,999.0,1044.0,0.79681605
3142625,985.0,973.0,0.7636474
3142626,1050.0,1048.0,0.81825256
3142627,1043.0,1020.0,0.8045957
3142628,1076.0,1110.0,0.85258496
3142701,966.0,938.0,0.7425816
3142702,980.0,863.0,0.7187636
3142703,1033.0,958.0,0.7764987
3142704,1053.0,936.0,0.77570593
3142705,1007.0,903.0,0.7448986
3142706,920.0,943.0,0.7266065
3142707,987.0,864.0,0.72188187
3142708,966.0,876.0,0.71838176
3142709,1046.0,898.0,0.75814575
3142710,961.0,866.0,0.71253
3142711,917.0,842.0,0.686015
3142712,994.0,910.0,0.7425646
3142713,1010.0,929.0,0.75621605
3142714,1017.0,1057.0,0.808905
3142715,1049.0,1032.0,0.8116178
3142716,996.0,919.0,0.7468569
3142717,983.0,1013.0,0.77848077
3142718,0.0,0.0,0.0
3142719,949.0,1039.0,0.7753789
3142720,971.0,869.0,0.7175981
3142721,986.0,989.0,0.77028215
3142722,990.0,969.0,0.7640346
3142723,1030.0,953.0,0.77337795
3142724,0.0,0.0,0.0
3142725,1079.0,1027.0,0.8213575
3142726,940.0,938.0,0.7324492
3142727,1002.0,1048.0,0.7995465
3142728,1028.0,1029.0,0.8022629
3142729,938.0,881.0,0.7094215
3142730,927.0,976.0,0.74221504
3142731,962.0,1013.0,0.7702968
3142732,932.0,998.0,0.75275064
3142733,912.0,1032.0,0.7582273
3142734,949.0,1033.0,0.77303696
3142735,901.0,904.0,0.7039795
3142736,922.0,988.0,0.7449503
3142737,889.0,892.0,0.6946191
3142738,966.0,1042.0,0.78317493
3142739,994.0,910.0,0.7425646
3142740,965.0,959.0,0.7503886
3142742,1037.0,934.0,0.7686899
3142743,974.0,917.0,0.7375026
3142744,1000.0,1001.0,0.780422
3142745,1008.0,845.0,0.72264975
3142801,1005.0,906.0,0.74529016
3142802,986.0,820.0,0.7043181
3142803,1011.0,1002.0,0.78509915
3142804,1039.0,1061.0,0.81903994
3142805,998.0,907.0,0.74295247
3142806,989.0,950.0,0.75622886
3142807,1027.0,934.0,0.7647928
3142808,1030.0,948.0,0.7714264
3142809,1036.0,1038.0,0.80889344
3142810,1057.0,907.0,0.76594543
3142811,1014.0,958.0,0.7690942
3142812,1051.0,1069.0,0.8268391
3142813,978.0,1021.0,0.77965474
3142814,1066.0,960.0,0.7901398
3142815,1034.0,963.0,0.77884007
3142816,1021.0,980.0,0.7804092
3142817,1080.0,949.0,0.7913023
3142818,1058.0,995.0,0.8006834
3142819,1014.0,981.0,0.7780716
3142820,1069.0,940.0,0.7835026
3142821,1022.0,972.0,0.77767634
3142822,957.0,915.0,0.7300969
3142823,1054.0,1060.0,0.8244953
3142824,1013.0,968.0,0.7726077
3142825,1094.0,1074.0,0.8455483
3142826,1003.0,902.0,0.7429494
3142827,953.0,739.0,0.65984166
3142828,1024.0,964.0,0.7753332
3143401,0.0,0.0,0.0
3143402,1044.0,1054.0,0.81825626
3143403,1071.0,1014.0,0.81316566
3143404,1073.0,1040.0,0.82409346
3143405,1020.0,1074.0,0.81670964
3143406,1137.0,1076.0,0.86308646
3143407,1026.0,962.0,0.775332
3143408,0.0,0.0,0.0
3143409,0.0,0.0,0.0
3143410,1116.0,1018.0,0.83226395
3143411,1095.0,989.0,0.8127607
3143412,1087.0,1023.0,0.82291394
3143413,1072.0,976.0,0.7987232
3143414,1098.0,1060.0,0.8416426
3143501,0.0,0.0,0.0
3143502,1011.0,921.0,0.75348324
3143503,995.0,928.0,0.7499801
3143504,1012.0,923.0,0.7546536
3143505,1060.0,1039.0,0.8186369
3143506,997.0,893.0,0.7370983
3143507,1105.0,1106.0,0.8623253
3143508,986.0,944.0,0.7527178
3143509,1047.0,900.0,0.7593161
3143510,1054.0,1005.0,0.80302775
3143511,0.0,0.0,0.0
3143512,1152.0,1125.0,0.8880578
3143513,1048.0,957.0,0.78195405
3143514,976.0,935.0,0.7453078
3143515,974.0,972.0,0.7589702
3143516,1010.0,1055.0,0.8053964
3143517,1117.0,1080.0,0.8568535
3143518,1055.0,1080.0,0.83269143
3143519,1004.0,1068.0,0.8081323
3143520,0.0,0.0,0.0
3143521,1064.0,1078.0,0.83541816
3143522,0.0,0.0,0.0
3143523,0.0,0.0,0.0
3143524,1001.0,1038.0,0.7952535
3143701,1035.0,903.0,0.7558105
3143702,979.0,1074.0,0.8007314
3143703,1038.0,1003.0,0.7960117
3143704,1058.0,1046.0,0.82058966
3143705,1009.0,1043.0,0.8003229
3143706,1049.0,1081.0,0.83074343
3143707,1063.0,972.0,0.79365456
3143708,1093.0,1106.0,0.8576488
3143709,1071.0,1049.0,0.8268269
3143710,1010.0,1067.0,0.81008023
3143711,0.0,0.0,0.0
3143712,1060.0,965.0,0.7897532
3143713,0.0,0.0,0.0
3143714,1038.0,962.0,0.78000855
3143715,0.0,0.0,0.0
3143716,1160.0,1094.0,0.87907565
3143717,1080.0,1046.0,0.8291633
3143718,1095.0,987.0,0.8119801
3143719,1017.0,999.0,0.78626645
3143720,1102.0,1023.0,0.8287596
3143721,1041.0,919.0,0.7643939
3143801,966.0,1006.0,0.76912344
3143802,971.0,1030.0,0.7804396
3143803,957.0,966.0,0.7500032
3143804,958.0,973.0,0.7531252
3143805,928.0,982.0,0.7449467
3143806,966.0,1001.0,0.7671718
3143807,990.0,972.0,0.7652056
3143808,948.0,1056.0,0.78162456
3143809,940.0,987.0,0.7515748
3143810,866.0,896.0,0.687217
3143811,965.0,988.0,0.7617079
3143812,943.0,916.0,0.72503126
3143813,1015.0,1014.0,0.79134184
3143814,933.0,973.0,0.74338233
3143815,997.0,1017.0,0.78549796
3143816,974.0,886.0,0.7254027
3143817,963.0,981.0,0.75819623
3143818,943.0,1048.0,0.77655345
3143819,968.0,1053.0,0.7882478
3143820,979.0,1025.0,0.7816057
3143821,964.0,815.0,0.6937928
3143822,937.0,993.0,0.7527476
3143823,1064.0,1122.0,0.85259223
3143824,953.0,937.0,0.73712504
3143825,0.0,0.0,0.0
3143826,0.0,0.0,0.0
3143827,951.0,1004.0,0.76249707
3143828,997.0,1026.0,0.7890109
3143829,910.0,1049.0,0.76408327
3143901,974.0,1040.0,0.785512
3143902,1025.0,1080.0,0.8210001
3143903,983.0,1029.0,0.78472584
3143904,924.0,1049.0,0.76953924
3143905,943.0,1103.0,0.7980211
3143907,871.0,929.0,0.70204616
3143908,900.0,948.0,0.7207639
3143910,969.0,1112.0,0.8116665
3143912,1016.0,1037.0,0.8007089
3143913,934.0,1022.0,0.76289773
3143914,894.0,1013.0,0.7437964
3143915,962.0,1033.0,0.77810323
3143916,912.0,972.0,0.7348081
3143917,897.0,980.0,0.732085
3143918,986.0,1043.0,0.7913595
3143919,863.0,821.0,0.6567739
3143920,889.0,886.0,0.6922772
3143921,967.0,1089.0,0.8019097
3144001,983.0,1035.0,0.7870678
3144002,1070.0,1007.0,0.8100437
3144003,1076.0,997.0,0.80847883
3144004,993.0,973.0,0.76676506
3144005,972.0,910.0,0.7339909
3144007,995.0,953.0,0.7597381
3144008,1057.0,1029.0,0.81356454
3144009,1114.0,1063.0,0.849049
3144010,1106.0,1064.0,0.8463216
3144011,1087.0,1074.0,0.8428203
3144012,1081.0,1084.0,0.8443852
3144013,1021.0,1022.0,0.79680264
3144014,1098.0,1048.0,0.83695877
3144015,1043.0,1036.0,0.81084085
3144016,1012.0,1029.0,0.7960275
3144017,1019.0,1008.0,0.79055876
3144018,1042.0,912.0,0.7620514
3144019,1003.0,979.0,0.77300406
3144020,982.0,961.0,0.7577944
3144021,1072.0,1050.0,0.8276069
3144022,1041.0,1057.0,0.81825805
3144023,1041.0,881.0,0.7495618
3144024,1067.0,974.0,0.79599404
3144101,945.0,1027.0,0.7691362
3144103,976.0,1057.0,0.79292685
3144104,932.0,1008.0,0.75665385
3144105,969.0,1036.0,0.78200215
3144106,953.0,1060.0,0.78513443
3144107,919.0,1017.0,0.7551005
3144108,0.0,0.0,0.0
3144109,997.0,1094.0,0.8155526
3144110,990.0,980.0,0.7683282
3144111,949.0,1045.0,0.7777208
3144112,897.0,1043.0,0.7566751
3144113,963.0,1028.0,0.7765413
3144114,941.0,1060.0,0.78045785
3144115,953.0,1088.0,0.7960634
3144116,1011.0,1085.0,0.8174957
3144117,941.0,997.0,0.7558677
3144201,978.0,1029.0,0.7827773
3144202,992.0,1041.0,0.79291713
3144203,929.0,985.0,0.74650735
3144204,946.0,944.0,0.73712933
3144205,918.0,1033.0,0.7609559
3144206,972.0,1067.0,0.79527116
3144207,897.0,952.0,0.721156
3144208,939.0,997.0,0.7550883
3144209,905.0,1057.0,0.7652573
3144210,991.0,1080.0,0.80774987
3144211,0.0,0.0,0.0
3144212,951.0,994.0,0.7585939
3144213,964.0,1012.0,0.7706859
3144214,1048.0,1130.0,0.84947944
3144215,974.0,1014.0,0.7753637
3144216,999.0,1031.0,0.79174185
3144217,966.0,1076.0,0.79644585
3144218,959.0,981.0,0.75663745
3144219,868.0,887.0,0.6844836
3144220,1021.0,1087.0,0.8221735
3144221,985.0,1069.0,0.80111814
3144222,1020.0,1053.0,0.80851287
3144223,996.0,1107.0,0.8202371
3144224,954.0,1040.0,0.7777177
3144225,1013.0,1060.0,0.8085171
3144226,1024.0,1146.0,0.8463715
3144227,1016.0,1103.0,0.82647
3144228,0.0,0.0,0.0
3144229,1008.0,1108.0,0.8253039
3144230,951.0,1106.0,0.80230975
3144231,960.0,1102.0,0.80425584
3144301,1079.0,1108.0,0.85297346
3144302,1012.0,964.0,0.7706567
3144303,1026.0,997.0,0.78899324
3144304,1048.0,1013.0,0.803812
3144305,1087.0,1016.0,0.8201817
3144306,1063.0,1074.0,0.83346725
3144307,1058.0,1024.0,0.81200266
3144308,901.0,922.0,0.7110052
3144309,991.0,1000.0,0.7765243
3144310,1000.0,990.0,0.7761285
3144311,979.0,1053.0,0.7925347
3144312,0.0,0.0,0.0
3144313,991.0,1093.0,0.812824
3144314,973.0,1033.0,0.78239
3144315,982.0,1064.0,0.79799736
3144316,1015.0,1070.0,0.81319976
3144317,1007.0,1055.0,0.80422723
3144318,948.0,987.0,0.7546925
3144319,1071.0,1023.0,0.8166785
3144320,979.0,1024.0,0.7812154
3144401,1015.0,1079.0,0.8167126
3144402,962.0,1027.0,0.77576125
3144403,1033.0,1065.0,0.81826293
3144404,989.0,1063.0,0.80033505
3144405,1062.0,1028.0,0.8151227
3144406,1030.0,1054.0,0.8128003
3144407,1043.0,1024.0,0.806157
3144408,999.0,1032.0,0.7921322
3144409,1022.0,1131.0,0.8397373
3144410,996.0,1061.0,0.80228233
3144411,1040.0,1075.0,0.8248942
3144412,975.0,1091.0,0.805808
3144413,1076.0,1099.0,0.84829146
3144414,1055.0,1099.0,0.8401075
3144415,1039.0,1040.0,0.8108432
3144416,982.0,994.0,0.77067494
3144417,1114.0,1086.0,0.8580263
3144418,1103.0,1041.0,0.8361751
3144419,991.0,1106.0,0.8178982
3144420,1052.0,1097.0,0.8381578
3144421,1000.0,1074.0,0.8089154
3144422,1014.0,1076.0,0.815152
3144423,934.0,998.0,0.75353
3144424,1007.0,1077.0,0.81281435
3144425,1015.0,1032.0,0.7983676
3144426,917.0,940.0,0.7242664
3144427,961.0,1038.0,0.7796651
3144428,1036.0,1041.0,0.81006444
3144501,1025.0,1039.0,0.80499697
3144502,938.0,1031.0,0.7679695
3144503,869.0,1021.0,0.7371762
3144504,935.0,1037.0,0.76914227
3144505,1008.0,1040.0,0.7987622
3144506,1078.0,1127.0,0.85999984
3144509,1072.0,1168.0,0.87366474
3144510,1076.0,1110.0,0.85258496
3144511,910.0,982.0,0.73793185
3144512,885.0,1037.0,0.7496567
3144513,921.0,994.0,0.7469025
3144514,1046.0,1075.0,0.8272324
3144515,961.0,1061.0,0.7886424
3144516,1065.0,1143.0,0.8611787
3144517,1046.0,1153.0,0.85767734
3144521,1079.0,1177.0,0.8799055
3144522,1059.0,1128.0,0.8529856
3144601,956.0,924.0,0.73322004
3144602,996.0,941.0,0.75544393
3144603,976.0,963.0,0.7562368
3144604,956.0,910.0,0.72775555
3144605,979.0,941.0,0.7488189
3144606,1045.0,930.0,0.77024627
3144607,959.0,906.0,0.7273634
3144608,960.0,933.0,0.73829174
3144609,0.0,0.0,0.0
3144610,980.0,931.0,0.74530536
3144611,1029.0,1055.0,0.8128009
3144613,977.0,995.0,0.7691167
3144614,1026.0,914.0,0.7565967
3144615,972.0,925.0,0.73984575
3144616,919.0,958.0,0.7320716
3144617,938.0,889.0,0.7125441
3144618,1013.0,957.0,0.7683141
3144619,1032.0,1075.0,0.82177645
3144620,1019.0,1101.0,0.8268585
3144621,975.0,895.0,0.72930527
3144622,1004.0,888.0,0.7378747
3144623,950.0,911.0,0.7258076
3144624,924.0,916.0,0.7176267
3144625,851.0,884.0,0.67668754
3144626,912.0,897.0,0.7055341
3144627,887.0,842.0,0.6743237
3144628,919.0,952.0,0.72972965
3144629,957.0,926.0,0.7343904
3144630,1005.0,877.0,0.7339709
3144631,1001.0,846.0,0.7203121
3144701,967.0,922.0,0.7367262
3144702,961.0,967.0,0.75195235
3144703,929.0,932.0,0.7258204
3144704,766.0,834.0,0.624046
3144705,894.0,941.0,0.71569335
3144706,950.0,923.0,0.7304914
3144707,937.0,903.0,0.7176188
3144708,928.0,959.0,0.7359693
3144709,881.0,889.0,0.6903305
3144710,882.0,747.0,0.63529474
3144711,900.0,940.0,0.71764135
3144712,948.0,885.0,0.7148799
3144713,907.0,1069.0,0.7707206
3144714,913.0,925.0,0.7168528
3144715,987.0,984.0,0.7687203
3144716,866.0,949.0,0.707904
3144717,915.0,1029.0,0.75822544
3144718,913.0,939.0,0.7223172
3144719,916.0,899.0,0.7078736
3144720,907.0,914.0,0.710221
3144721,910.0,900.0,0.7059256
3144722,920.0,909.0,0.71333563
3144801,906.0,932.0,0.716857
3144802,971.0,1049.0,0.78785574
3144803,911.0,1062.0,0.7695472
3144804,0.0,0.0,0.0
3144805,793.0,841.0,0.6373005
3144806,812.0,848.0,0.6474372
3144807,843.0,882.0,0.6727892
3144808,868.0,810.0,0.65442896
3144809,886.0,930.0,0.7082821
3144810,838.0,869.0,0.6657665
3144811,899.0,952.0,0.72193545
3144812,922.0,975.0,0.73987615
3144813,842.0,791.0,0.6368804
3144814,865.0,875.0,0.6786306
3144815,842.0,877.0,0.6704479
3144816,964.0,927.0,0.73750865
3144818,899.0,840.0,0.67821956
3144819,866.0,938.0,0.7036105
3144820,961.0,1100.0,0.80386496
3144901,951.0,1074.0,0.7898195
3144902,919.0,1083.0,0.7808616
3144903,982.0,1108.0,0.8151715
3144904,969.0,1103.0,0.8081536
3144905,950.0,1063.0,0.7851362
3144906,990.0,1085.0,0.80931175
3144907,961.0,1074.0,0.7937166
3144908,949.0,1093.0,0.79645616
3144909,863.0,1011.0,0.73093474
3144910,893.0,1020.0,0.74613893
3144911,931.0,1048.0,0.77187693
3144912,862.0,989.0,0.7219579
3144913,957.0,1066.0,0.7890352
3144915,997.0,1129.0,0.82921386
3144916,978.0,1107.0,0.8132223
3145001,949.0,1038.0,0.77498853
3145002,1062.0,1104.0,0.8447871
3145004,1091.0,1123.0,0.86350477
3145006,1048.0,1125.0,0.84752786
3145008,1017.0,969.0,0.7745569
3145009,1015.0,1082.0,0.8178836
3145010,1119.0,1141.0,0.8814424
3145011,1122.0,1113.0,0.87168264
3145012,1046.0,1091.0,0.8334775
3145013,1015.0,1077.0,0.81593204
3145014,1063.0,1090.0,0.8397123
3145015,1036.0,1063.0,0.81865144
3145016,1056.0,1133.0,0.8537681
3145017,1067.0,1133.0,0.85805494
3145018,997.0,1038.0,0.79369473
3145019,1028.0,1080.0,0.8221692
3145020,1033.0,1112.0,0.836608
3145021,1028.0,1183.0,0.86237216
3145023,1056.0,1119.0,0.8483036
3145024,1071.0,1109.0,0.8502461
3145025,1016.0,1072.0,0.81437016
3145026,1013.0,1117.0,0.83076537
3145027,1057.0,1119.0,0.8486933
3145028,1074.0,1061.0,0.83267987
3145029,1034.0,1107.0,0.8350462
3145030,1013.0,1062.0,0.8092978
3145031,1029.0,1091.0,0.82685244
3145032,1026.0,1115.0,0.83505094
3145033,1042.0,1157.0,0.85767984
3145034,1029.0,1083.0,0.8237299
3145035,1073.0,1088.0,0.84282875
3145036,1036.0,1126.0,0.84324163
3145101,865.0,900.0,0.6883886
3145102,884.0,957.0,0.71804136
3145103,876.0,1014.0,0.7371719
3145104,881.0,912.0,0.6993078
3145105,978.0,1105.0,0.81244165
3145106,1026.0,1073.0,0.8186575
3145107,967.0,1076.0,0.79683554
3145108,953.0,1048.0,0.7804506
3145109,986.0,1094.0,0.8112658
3145110,828.0,941.0,0.6899724
3145111,904.0,1002.0,0.7434
3145112,919.0,1046.0,0.76641977
3145113,919.0,1014.0,0.7539295
3145114,904.0,1057.0,0.7648676
3145115,967.0,1112.0,0.81088704
3145116,967.0,1005.0,0.76912284
3145117,901.0,1016.0,0.7476953
3145118,962.0,1107.0,0.8069869
3145119,978.0,993.0,0.76872575
3145120,952.0,1062.0,0.7855253
3145121,963.0,1057.0,0.7878606
3145122,985.0,1035.0,0.7878472
3145123,966.0,1071.0,0.7944942
3145124,992.0,939.0,0.75310445
3145125,1005.0,1065.0,0.80735105
3145126,964.0,1000.0,0.76600206
3145128,980.0,1045.0,0.78980184
3145129,1037.0,1019.0,0.80186707
3145130,949.0,1030.0,0.77186596
3145131,1004.0,1042.0,0.797984
3145132,924.0,1049.0,0.76953924
3145133,977.0,1053.0,0.79175526
3145134,1054.0,1155.0,0.8615757
3145135,1060.0,1106.0,0.8447883
3145201,1041.0,1077.0,0.82606447
3145203,1028.0,1050.0,0.8104596
3145204,1077.0,1114.0,0.85453594
3145205,1054.0,1039.0,0.8162986
3145206,1035.0,1045.0,0.811236
3145207,1073.0,1140.0,0.86312544
3145208,1166.0,1163.0,0.90834594
3145209,1136.0,1139.0,0.88728696
3145210,1018.0,1042.0,0.80344
3145211,975.0,1057.0,0.7925371
3145212,1044.0,1074.0,0.8260627
3145213,1035.0,1048.0,0.8124069
3145214,1136.0,1132.0,0.88455474
3145215,1026.0,1079.0,0.82099944
3145216,1056.0,1023.0,0.81083286
3145217,1022.0,981.0,0.78118926
3145218,1144.0,1193.0,0.9114819
3145219,1105.0,1166.0,0.8857446
3145301,1014.0,909.0,0.7499685
3145302,921.0,951.0,0.73011875
3145303,979.0,907.0,0.73554796
3145304,908.0,862.0,0.69031405
3145305,967.0,950.0,0.7476552
3145306,941.0,748.0,0.65867805
3145307,929.0,902.0,0.7141108
3145308,924.0,885.0,0.7055268
3145309,946.0,861.0,0.7047328
3145310,858.0,951.0,0.70556694
3145311,949.0,964.0,0.74610484
3145312,870.0,930.0,0.70204675
3145313,896.0,940.0,0.71608245
3145314,885.0,918.0,0.70320857
3145315,897.0,857.0,0.6840756
3145316,905.0,962.0,0.7281769
3145317,931.0,908.0,0.7172321
3145318,919.0,905.0,0.71138465
3145319,931.0,869.0,0.7020097
3145320,911.0,892.0,0.7031928
3145321,951.0,824.0,0.6922395
3145322,886.0,813.0,0.6626147
3145323,907.0,919.0,0.7121726
3145324,868.0,871.0,0.67823845
3145325,881.0,914.0,0.7000885
3145401,873.0,903.0,0.69267726
3145402,858.0,897.0,0.6844896
3145403,895.0,885.0,0.6942252
3145404,958.0,1002.0,0.7644445
3145405,1055.0,936.0,0.7764853
3145406,1014.0,923.0,0.75543296
3145407,1012.0,910.0,0.7495794
3145408,838.0,816.0,0.6450795
3145409,812.0,860.0,0.65212107
3145410,930.0,898.0,0.7129392
3145411,928.0,889.0,0.7086469
3145412,907.0,871.0,0.6934372
3145413,932.0,881.0,0.7070832
3145414,1020.0,1012.0,0.7925098
3145415,1054.0,1030.0,0.81278574
3145501,1057.0,1040.0,0.81785804
3145502,1093.0,1126.0,0.86545515
3145503,1081.0,1048.0,0.8303337
3145504,1067.0,1120.0,0.85298073
