SA1_7DIG16,mean
2132419,1130
2132420,1079
2132421,1124
2132422,1131
2132423,1143
2132424,1021
2132425,1068
2132426,1086
2132427,1087
2132428,1034
2132429,1064
2132430,1115
2132431,1081
2132432,1081
2132433,1102
2132434,1083
2132435,1085
2132436,1093
2132437,1177
2132438,1021
2132439,1118
2132440,1165
2132441,0
2132501,974
2132502,1036
2132503,1004
2132504,980
2132505,1045
2132506,970
2132507,1042
2132508,1015
2132509,1049
2132510,1025
2132511,1038
2132512,1002
2132513,962
2132514,0
2132515,1021
2132516,1033
2132518,998
2132519,1031
2132520,1041
2132521,0
2132522,1022
2132523,1058
2132525,1027
2132526,1046
2132527,1011
2132528,968
2132529,1044
2132530,985
2132531,1029
2132532,905
2132533,1032
2132534,1013
2132535,1019
2132536,1058
2132537,1037
2132538,992
2132539,1009
2132540,984
2132541,1016
2132542,1033
2132543,0
2132544,1129
2132545,1081
2132546,1155
2132547,1124
2132548,1137
2132601,1038
2132602,1032
2132603,1008
2132604,0
2132605,1089
2132606,1041
2132607,1067
2132608,990
2132609,1068
2132610,1093
2132611,1053
2132612,1038
2132613,1071
2132614,1003
2132615,1031
2132616,1085
2132617,1088
2132618,1036
2132619,1040
2132620,1094
2132621,1085
2132622,1093
2132623,1063
2132624,1043
2132625,1089
2132626,1062
2132627,1032
2132628,1040
2132629,1052
2132630,1091
2132631,1092
2132632,1041
2132633,977
2132634,1064
2132635,1062
2132636,1085
2132637,1071
2132638,1045
2132639,1023
2132640,0
2132641,1091
2132642,1090
2132643,1026
2132644,1102
2132645,0
2132646,1059
2132647,1099
2132648,1112
2132649,1055
2132650,1039
2132651,1084
2132652,1030
2132653,1043
2132701,1170
2132702,1128
2132703,1143
2132704,1045
2132705,1100
2132706,1109
2132707,1130
2132708,1086
2132709,1016
2132710,1037
2132711,1037
2132712,1020
2132713,1107
2132714,1132
2132715,1155
2132716,1122
2132717,1051
2132718,1072
2132719,1107
2132720,1070
2132721,1100
2132722,1039
2132723,1061
2132724,1101
2132725,1029
2132726,1061
2132727,1137
2132728,0
2132729,1045
2132730,1124
2132731,1105
2132732,1079
2132733,1071
2132734,1082
2132735,1105
2132736,1000
2132737,1002
2132738,1106
2132739,1084
2132740,1099
2132741,1046
2132742,1060
2132743,1082
2132744,1073
2132745,1031
2132746,0
2132747,1010
2132748,1045
2132801,884
2132802,877
2132803,936
2132804,960
2132805,893
2132806,0
2132807,864
2132808,914
2132809,927
2132810,909
2132811,982
2132812,937
2132813,957
2132814,911
2132815,1008
2132816,923
2132817,946
2132818,904
2132819,905
2132901,969
2132902,926
2132903,965
2132904,1011
2132905,944
2132906,894
2132907,903
2132908,928
2132909,935
2132910,961
2132911,1027
2132912,943
2132913,964
2132914,989
2132915,999
2132916,931
2132917,989
2132918,948
2132919,952
2133001,928
2133002,881
2133003,870
2133004,869
2133005,861
2133006,889
2133007,890
2133009,0
2133010,0
2133011,0
2133012,855
2133013,859
2133014,937
2133015,875
2133016,858
2133017,866
2133018,877
2133019,882
2133020,890
2133022,913
2133023,925
2133024,885
2133028,929
2133029,845
2133030,831
2133031,869
2133032,814
2133033,888
2133034,926
2133035,850
2133036,910
2133037,802
2133038,851
2133039,870
2133040,870
2133041,880
2133042,877
2133043,817
2133044,0
2133045,844
2133047,1017
2133048,929
2133049,1021
2133050,995
2133051,973
2133052,968
2133053,965
2133054,965
2133055,941
2133056,1002
2133057,973
2133058,1004
2133059,991
2133060,1044
2133061,916
2133062,974
2133063,974
2133064,1052
2133065,959
2133066,982
2133067,973
2133068,976
2133069,962
2133101,876
2133102,878
2133103,859
2133104,0
2133105,901
2133106,882
2133107,877
2133108,876
2133109,915
2133110,863
2133111,925
2133112,848
2133113,863
2133114,927
2133115,877
2133116,870
2133117,915
2133118,942
2133119,815
2133120,868
2133121,894
2133122,905
2133123,886
2133201,919
2133202,917
2133203,974
2133204,944
2133205,966
2133206,952
2133207,972
2133208,941
2133209,920
2133210,0
2133211,949
2133212,932
2133213,928
2133214,949
2133215,0
2133216,966
2133217,923
2133218,947
2133219,929
2133220,962
2133221,886
2133222,963
2133223,900
2133224,949
2133225,960
2133226,963
2133227,946
2133228,887
2133229,949
2133230,986
2133231,931
2133232,958
2133233,956
2133234,0
2133235,953
2133236,894
2133237,933
2133238,993
2133239,951
2133240,1024
2133301,808
2133302,880
2133303,873
2133304,890
2133305,836
2133306,789
2133307,859
2133308,896
2133309,858
2133310,802
2133311,874
2133312,859
2133313,859
2133314,796
2133315,816
2133316,805
2133317,827
2133318,871
2133319,874
2133320,781
2133321,830
2133322,887
2133323,880
2133324,866
2133325,891
2133326,858
2133327,883
2133328,867
2133329,858
2133330,857
2133331,825
2133332,885
2133333,843
2133401,840
2133402,874
2133403,808
2133404,883
2133405,929
2133406,897
2133407,931
2133408,915
2133409,862
2133410,818
2133411,894
2133412,848
2133413,857
2133414,900
2133415,863
2133416,873
2133417,906
2133418,883
2133419,871
2133420,868
2133421,833
2133422,845
2133423,858
2133424,896
2133425,843
2133426,879
2133427,878
2133428,860
2133429,888
2133430,910
2133431,856
2133432,851
2133433,886
2133434,825
2133435,865
2133436,908
2133437,857
2133438,851
2133439,830
2133440,817
2133441,873
2133442,869
2133443,838
2133444,903
2133445,818
2133501,843
2133502,839
2133503,899
2133504,892
2133505,893
2133506,843
2133507,832
2133508,832
2133509,909
2133510,877
2133511,822
2133512,851
2133513,790
2133514,864
2133515,872
2133516,885
2133517,919
2133518,847
2133519,790
2133520,881
2133521,888
2133522,847
2133523,866
2133524,828
2133525,846
2133526,842
2133527,866
2133528,851
2133529,840
2133530,865
2133531,820
2133532,840
2133533,868
2133534,882
2133535,797
2133536,843
2133537,850
2133538,843
2133601,913
2133602,957
2133603,909
2133604,888
2133605,950
2133606,908
2133607,916
2133608,876
2133609,913
2133610,990
2133611,918
2133612,971
2133613,1007
2133614,922
2133615,938
2133616,995
2133617,973
2133618,893
2133619,966
2133701,857
2133702,882
2133703,941
2133704,831
2133705,914
2133706,884
2133707,875
2133708,899
2133709,875
2133710,875
2133711,839
2133712,863
2133713,850
2133714,1078
2133715,856
2133716,857
2133717,832
2133718,805
2133719,859
2133720,857
2133721,880
2133722,827
2133723,868
2133724,873
2133725,0
2133726,883
2133801,857
2133802,833
2133803,847
2133804,927
2133805,1003
2133806,866
2133807,859
2133808,854
2133809,794
2133810,823
2133811,895
2133812,941
2133813,833
2133814,837
2133815,833
2133816,844
2133817,843
2133818,841
2133819,842
2133820,886
2133821,905
2133822,930
2133823,882
2133824,882
2133825,858
2133826,825
2133827,825
2133828,913
2133829,839
2133830,833
2133831,888
2133832,0
2133833,0
2133834,866
2133835,818
2133836,813
2133837,821
2133838,869
2133839,975
2133840,952
2133841,886
2133842,906
2133843,886
2133844,908
2133845,884
2133901,952
2133902,970
2133903,929
2133904,943
2133905,963
2133906,953
2133907,938
2133908,955
2133909,955
2133910,966
2133911,949
2133912,1030
2133913,998
2133914,942
2133915,980
2133916,948
2133917,919
2133918,949
2133919,972
2133920,1003
2133921,1013
2133922,920
2133923,953
2133924,896
2133925,940
2133926,985
2133927,978
2134001,963
2134002,973
2134003,1051
2134004,1000
2134005,1010
2134006,1010
2134007,962
2134008,1047
2134009,1018
2134010,0
2134011,975
2134012,1019
2134013,1081
2134014,0
2134015,1025
2134016,1005
2134017,1013
2134018,966
2134019,957
2134020,967
2134021,956
2134022,1004
2134023,1005
2134024,1005
2134025,1036
2134026,930
2134027,970
2134028,997
2134029,1016
2134030,962
2134031,999
2134032,952
2134033,1046
2134034,1009
2134035,1037
2134036,1036
2134037,994
2134038,989
2134039,0
2134040,985
2134041,962
2134042,1036
2134043,1005
2134044,1040
2134045,961
2134046,1026
2134047,983
2134048,964
2134049,993
2134101,1045
2134102,1003
2134103,1058
2134104,1021
2134105,1111
2134106,1042
2134107,1039
2134108,1009
2134109,0
2134110,1025
2134111,1041
2134112,1068
2134113,1018
2134114,1026
2134115,1037
2134116,1076
2134118,1065
2134119,1034
2134120,1057
2134121,1016
2134123,0
2134124,1034
2134125,934
2134126,1109
2134127,987
2134128,1052
2134129,0
2134130,0
2134131,1080
2134132,1077
2134133,1088
2134134,1039
2134201,967
2134202,919
2134203,971
2134204,975
2134205,958
2134206,980
2134207,959
2134208,0
2134209,0
2134210,963
2134211,922
2134212,970
2134213,908
2134214,981
2134215,923
2134216,993
2134217,939
2134218,948
2134219,934
2134220,957
2134221,978
2134222,1009
2134223,991
2134224,960
2134225,935
2134226,915
2134227,978
2134228,925
2134229,964
2134230,955
2134231,918
2134232,916
2134233,997
2134234,967
2134235,949
2134236,946
2134237,938
2134238,954
2134239,993
2134240,910
2134241,959
2134242,968
2134243,957
2134244,989
2134245,934
2134246,918
2134247,923
2134248,896
2134301,968
2134302,953
2134303,0
2134304,1037
2134305,975
2134306,995
2134307,949
2134308,0
2134309,0
2134310,973
2134311,938
2134312,952
2134313,941
2134314,942
2134315,855
2134316,983
2134317,954
2134318,1004
2134319,942
2134320,1013
2134321,1041
2134322,1037
2134323,1024
2134324,948
2134325,971
2134326,910
2134327,924
2134328,965
2134329,985
2134330,1013
2134331,820
2134332,937
2134401,1047
2134402,1113
2134403,1111
2134404,1065
2134405,1111
2134406,1080
2134407,1096
2134408,1109
2134409,1126
2134410,1109
2134411,1136
2134412,1110
2134413,0
2134414,0
2134415,1099
2134416,1104
2134417,1099
2134418,1073
2134419,1104
2134420,1124
2134421,1127
2134422,1102
2134423,1098
2134424,0
2134425,1067
2134426,1115
2134427,1148
2134428,1081
2134429,1070
2134430,1095
2134431,1094
2134432,1052
2134433,1122
2134434,1119
2134435,1119
2134436,1167
2134437,1133
2134438,1121
2134439,1098
2134440,1103
2134441,1079
2134442,1098
2134501,925
2134502,911
2134503,1027
2134504,963
2134505,1029
2134506,962
2134507,1026
2134508,993
2134509,993
2134510,1026
2134511,992
2134512,967
2134513,1049
2134601,1160
2134602,1112
2134603,1064
2134604,1147
2134605,1025
2134606,1131
2134607,1151
2134608,1155
2134609,1129
2134610,1151
2134611,1107
2134612,1082
2134613,1112
2134614,1149
2134615,1171
2134616,1183
2134617,1133
2134618,1099
2134619,1144
2134620,1123
2134621,1141
2134622,1131
2134623,1150
2134624,1146
2134625,1046
2134626,1021
2134627,1079
2134628,1129
2134629,938
2134630,1137
2134631,1147
2134632,1123
2134633,1158
2134634,1123
2134635,1172
2134701,941
2134702,919
2134703,827
2134704,902
2134705,906
2134706,794
2134707,850
2134708,984
2134709,942
2134710,897
2134711,868
2134712,985
2134713,993
2134714,1095
2134715,948
2134717,1001
2134718,887
2134719,843
2134720,913
2134721,1032
2134722,1083
2134723,1062
2134724,1045
2134725,981
2134726,966
2134727,953
2134728,1025
2134729,1020
2134730,908
2134731,922
2134732,922
2134733,842
2134735,948
2134736,896
2134737,986
2134738,988
2134739,1008
2134740,1104
2134741,1103
2134742,0
2134743,1063
2134801,1073
2134802,1086
2134803,1082
2134804,1000
2134805,995
2134806,958
2134807,1042
2134809,1132
2134810,1077
2134811,1032
2134812,1045
2134813,1040
2134814,957
2134815,1077
2134816,1069
2134817,1070
2134818,1058
2134819,1055
2134820,1006
2134821,1125
2134822,1068
2134823,1061
2134824,1055
2134825,1083
2134826,1087
2134827,1093
2134829,0
2134830,1005
2134831,1101
2134832,0
2134833,958
2134834,982
2134835,990
2134836,1105
2134902,961
2134903,1004
2134904,1029
2134905,1096
2134906,964
2134907,993
2134908,1084
2134909,1006
2134910,1056
2134911,1068
2134912,1097
2134913,1024
2134914,1055
2134915,1081
2134916,1028
2134917,1108
2134918,1084
2134919,1056
2134920,1076
2134921,1130
2134922,1114
2134923,1082
2134924,1130
2134925,1149
2134926,1127
2134927,1138
2134928,1131
2135001,1137
2135002,1152
2135003,1109
2135004,1090
2135005,1151
2135006,1139
2135007,1078
2135008,1016
2135009,1045
2135010,1130
2135011,1082
2135012,1155
2135013,1135
2135014,1125
2135015,1138
2135016,1134
2135017,1140
2135018,1123
2135019,1117
2135101,1085
2135102,1102
2135103,1014
2135104,1078
2135105,1056
2135106,1037
2135107,1067
2135108,1023
2135109,1062
2135110,1060
2135111,0
2135112,983
2135113,1008
2135114,0
2135115,1073
2135116,1053
2135117,1040
2135118,1035
2135119,1035
2135120,1028
2135121,1057
2135122,1014
2135123,1152
2135124,1045
2135125,1028
2135126,1068
2135127,1067
2135128,1065
2135201,1114
2135202,1097
2135203,1093
2135204,1076
2135205,1120
2135206,1153
2135207,1131
2135208,1146
2135209,1139
2135210,1127
2135211,1073
2135212,1109
2135213,1153
2135214,1110
2135215,1143
2135216,1098
2135217,1009
2135218,1123
2135219,1039
2135220,1057
2135221,1108
2135222,1103
2135223,1111
2135224,1057
2135225,1121
2135226,1081
2135227,0
2135228,1132
2135229,1129
2135230,1074
2135231,1136
2135232,0
2135301,958
2135302,929
2135303,945
2135304,950
2135305,958
2135306,984
2135307,957
2135308,1008
2135310,1025
2135311,925
2135312,972
2135313,1014
2135314,958
2135315,965
2135317,983
2135318,1022
2135319,1027
2135320,1008
2135322,1004
2135323,929
2135324,1011
2135325,905
2135326,959
2135328,985
2135330,975
2135331,962
2135332,856
2135333,934
2135334,983
2135335,945
2135336,828
2135337,938
2135338,968
2135339,960
2135340,970
2135341,962
2135342,965
2135343,966
2135344,1016
2135345,952
2135346,1033
2135347,968
2135348,906
2135349,1014
2135501,1029
2135502,948
2135503,970
2135504,1001
2135505,960
2135506,925
2135507,982
2135508,1012
2135509,967
2135510,970
2135511,989
2135512,982
2135513,960
2135514,953
2135515,940
2135516,944
2135517,971
2135518,1029
2135519,1004
2135520,947
2135521,1012
2135522,945
2135523,968
2135524,983
2135525,960
2135526,1013
2135527,1012
2135528,961
2135529,1006
2135530,1010
2135531,994
2135532,934
2135533,977
2135534,965
2135535,967
2135536,1002
2135537,963
2135538,969
2135601,892
2135602,957
2135603,847
2135605,910
2135608,836
2135609,856
2135610,864
2135611,834
2135612,830
2135613,857
2135614,825
2135615,817
2135616,851
2135617,983
2135618,1008
2135619,958
2135620,854
2135622,855
2135623,837
2135625,852
2135626,885
2135627,933
2135628,895
2135629,878
2135630,899
2135631,865
2135632,925
2135633,917
2135635,867
2135637,889
2135638,917
2135639,906
2135640,893
2135641,933
2135642,764
2135643,877
2135644,941
2135645,913
2135646,917
2135647,900
2135648,924
2135649,975
2135650,834
2135651,849
2135652,890
2135653,0
2135701,813
2135702,979
2135703,901
2135704,843
2135705,842
2135706,836
2135707,843
2135708,894
2135709,838
2135710,850
2135711,833
2135712,813
2135713,836
2135714,847
2135715,824
2135716,868
2135717,937
2135718,915
2135719,1015
2135720,863
2135722,842
2135723,863
2135724,951
2135725,975
2135727,957
2135728,956
2135729,976
2135730,936
2135731,923
2135732,928
2135733,990
2135734,962
2135735,873
2135736,1043
2135801,817
2135802,883
2135803,938
2135804,922
2135805,929
2135806,946
2135809,917
2135810,874
2135812,939
2135813,893
2135814,882
2135816,908
2135817,931
2135818,873
2135819,880
2135821,880
2135822,910
2135823,894
2135824,894
2135825,907
2135826,921
2135827,796
2135828,925
2135829,981
2135830,927
2135831,963
2135832,912
2135833,933
2135834,964
2135835,1002
2135836,967
2135837,926
2135838,957
2135839,952
2135840,925
2135841,928
2135901,914
2135903,844
2135904,802
2135905,0
2135906,866
2135907,0
2135908,871
2136001,983
2136002,970
2136003,976
2136004,952
2136005,971
2136006,998
2136007,973
2136008,974
2136009,975
2136010,985
2136011,984
2136012,965
2136013,968
2136014,1000
2136015,933
2136016,905
2136017,1033
2136019,979
2136020,994
2136021,981
2136022,999
2136023,1001
2136025,962
2136026,1074
2136027,1001
2136028,1011
2136029,1031
2136030,1019
2136031,1048
2136032,998
2136033,1049
2136034,1023
2136035,1012
2136036,1023
2136037,1043
2136038,1025
2136101,930
2136102,910
2136103,945
2136104,968
2136105,906
2136106,942
2136107,913
2136108,898
2136109,889
2136110,921
2136111,913
2136112,949
2136113,955
2136114,968
2136115,955
2136116,935
2136117,896
2136118,898
2136119,942
2136120,907
2136121,1010
2136122,934
2136123,903
2136124,931
2136125,1092
2136127,962
2136128,930
2136129,945
2136130,941
2136131,1028
2136132,954
2136133,1022
2136134,923
2136135,979
2136136,980
2136137,950
2136138,968
2136139,933
2136140,978
2136141,946
2136142,1002
2136143,974
2136144,971
2136145,961
2136146,875
2136147,886
2136148,888
2136149,933
2136150,929
2136201,893
2136202,900
2136203,900
2136204,934
2136205,892
2136206,913
2136207,974
2136208,954
2136209,927
2136210,958
2136211,884
2136212,921
2136213,901
2136214,906
2136215,865
2136216,966
2136217,906
2136218,945
2136219,870
2136220,937
2136221,930
2136222,961
2136223,940
2136224,924
2136225,889
2136226,878
2136227,929
2136228,935
2136229,910
2136230,914
2136231,954
2136232,981
2136233,948
2136234,938
2136235,968
2136236,986
2136237,965
2136238,937
2136239,903
2136240,900
2136241,846
2136242,940
2136243,887
2136244,945
2136245,914
2136246,885
2136247,907
2136248,931
2136249,1019
2136250,956
2136301,954
2136302,960
2136303,948
2136304,0
2136306,882
2136307,683
2136308,856
2136309,892
2136310,853
2136311,831
2136312,910
2136313,965
2136314,1129
2136315,1000
2136316,1102
2136317,1074
2136501,1033
2136504,1007
2136507,961
2136508,963
2136509,983
2136510,965
2136511,954
2136513,931
2136514,926
2136515,966
2136516,932
2136517,995
2136518,1020
2136519,986
2136520,844
2136521,975
2136523,985
2136525,1029
2136526,1029
2136527,952
2136528,939
2136529,1019
2136531,994
2136533,967
2136534,967
2136535,1009
2136536,999
2136537,954
2136538,1041
2136539,993
2136540,1001
2136541,941
2136542,986
2136543,1009
2136544,1021
2136545,927
2136546,940
2136547,987
2136548,999
2136549,1021
2136550,970
2136551,986
2136552,973
2136553,965
2136554,989
2136555,983
2136556,974
2136557,996
2136558,968
2136559,1007
2136560,975
2136561,975
2136562,1030
2136563,1030
2136564,1008
2136565,982
2136566,979
2136601,0
2136604,0
2136605,960
2136606,995
2136607,961
2136611,1042
2136612,1010
2136613,1052
2136614,1034
2136615,1047
2136616,932
2136617,940
2136618,1010
2136619,1009
2136620,996
2136621,967
2136622,922
2136623,1049
2136624,993
2136625,990
2136626,1018
2136627,964
2136628,1048
2136629,992
2136630,1027
2136631,1046
2136632,1059
2136633,1051
2136634,1009
2136635,1044
2136801,993
2136802,1023
2136803,0
2136804,985
2136805,0
2136806,1008
2136807,968
2136808,979
2136809,980
2136810,957
2136811,913
2136812,974
2136813,980
2136814,996
2136815,934
2136816,903
2136817,938
2136818,977
2136819,0
2136820,900
2136821,934
2136822,912
2136823,941
2136824,939
2136825,1015
2136826,1016
2136827,917
2136828,987
2136901,850
2136902,876
2136903,831
2136904,990
2136905,899
2136906,910
2136907,901
2136908,904
2136909,857
2136910,932
2136911,965
2136915,999
2136916,1028
2136919,976
2136921,880
2136923,932
2136924,910
2136926,0
2136927,968
2136928,1061
2136929,961
2136930,881
2136931,917
2136932,883
2136933,925
2136934,872
2136935,904
2136938,977
2136939,1019
2136940,1001
2136941,854
2136942,984
2136943,990
2136944,0
2136945,922
2136946,929
2136947,944
2136948,944
2136949,883
2136950,1005
2136951,968
2136952,951
2136953,1014
2136954,1067
2136955,912
2136956,952
2136957,1013
2136958,1001
2136959,954
2136960,1004
2136961,967
2136962,1020
2136963,916
2136964,895
2136965,926
2136966,975
2136967,981
2136968,1077
2136969,1004
2136970,1011
2137001,928
2137002,943
2137003,934
2137004,851
2137006,902
2137008,957
2137009,944
2137010,993
2137011,939
2137012,917
2137014,892
2137015,948
2137016,939
2137017,942
2137018,886
2137019,922
2137020,920
2137021,933
2137022,904
2137025,0
2137026,0
2137027,0
2137028,0
2137029,0
2137030,905
2137031,957
2137033,937
2137034,883
2137035,936
2137036,899
2137037,883
2137038,867
2137039,900
2137040,927
2137041,894
2137042,922
2137043,877
2137044,921
2137045,847
2137046,939
2137047,931
2137048,966
2137049,776
2137050,0
2137051,972
2137052,976
2137053,947
2137054,927
2137055,946
2137056,984
2137057,964
2137101,990
2137102,990
2137103,978
2137104,946
2137105,1017
2137106,1001
2137107,1041
2137108,964
2137109,1017
2137110,970
2137111,963
2137112,967
2137113,962
2137114,1030
2137115,1015
2137116,998
2137117,982
2137118,1034
2137119,1014
2137120,1067
2137121,1043
2137122,1069
2137123,936
2137124,920
2137125,955
2137126,940
2137127,975
2137128,961
2137129,927
2137130,961
2137131,964
2137132,966
2137133,940
2137134,953
2137135,960
2137136,954
2137137,1064
2137138,1034
2137139,970
2137140,1039
2137141,1063
2137142,1034
2137143,998
2137144,940
2137145,948
2137146,982
2137147,970
2137148,1005
2137149,1000
2137150,1021
2137151,953
2137152,1082
2137153,922
2137154,960
2137155,993
2137201,926
2137202,931
2137203,999
2137204,923
2137205,928
2137206,946
2137207,898
2137208,970
2137209,1078
2137210,0
2137211,878
2137212,977
2137213,984
2137214,928
2137215,930
2137216,908
2137217,977
2137218,918
2137219,884
2137220,965
2137221,1004
2137222,929
2137223,912
2137224,943
2137225,936
2137226,1004
2137227,936
2137228,954
2137229,940
2137230,829
2137231,855
2137232,834
2137233,841
2137234,853
2137235,886
2137236,963
2137237,910
2137238,1008
2137239,962
2137240,930
2137241,810
2137242,857
2137243,870
2137244,829
2137245,842
2137246,815
2137247,957
2137248,848
2137301,1050
2137302,1130
2137303,1135
2137304,1069
2137305,1117
2137306,1134
2137307,1064
2137308,1051
2137309,1062
2137310,1029
2137311,1019
2137312,989
2137313,1042
2137314,1022
2137315,1059
2137316,1068
2137317,1068
2137318,1072
2137319,999
2137320,1061
2137321,1042
2137322,1135
2137323,1016
2137324,1064
2137325,1075
2137326,1060
2137327,1019
2137328,1024
2137329,1057
2137330,1020
2137331,1085
2137332,1092
2137333,1052
2137334,1112
2137335,1086
2137336,1084
2137337,1077
2137338,1090
2137339,
2137340,1044
2137341,1017
2137342,1004
2137343,1045
2137344,0
2137345,1052
2137346,992
2137401,932
2137402,950
2137403,991
2137404,955
2137405,938
2137406,953
2137408,1010
2137409,987
2137410,980
2137411,986
2137412,926
2137413,960
2137415,959
2137416,963
2137417,999
2137418,957
2137419,936
2137420,1011
2137421,1006
2137422,997
2137423,962
2137424,969
2137425,980
2137426,967
2137427,1022
2137428,907
2137429,993
2137430,958
2137431,968
2137432,980
2137433,1016
2137434,947
2137435,0
2137436,956
2137437,1024
2137438,967
2137439,997
2137440,985
2137441,992
2137442,977
2137443,979
2137444,1001
2137445,971
2137446,985
2137447,1008
2137448,977
2137449,892
2137450,985
2137451,990
2137452,998
2137453,1013
2137454,997
2137455,990
2137501,0
2137502,935
2137503,963
2137504,941
2137505,1025
2137506,996
2137507,1003
2137508,993
2137509,0
2137510,1016
2137511,1028
2137512,1041
2137513,1024
2137514,984
2137515,945
2137516,1045
2137517,1015
2137518,964
2137519,1024
2137520,1043
2137521,1020
2137522,996
2137523,1040
2137524,894
2137525,0
2137526,994
2137527,962
2137528,986
2137529,949
2137530,937
2137531,971
2137532,996
2137533,941
2137534,932
2137535,1010
2137536,1001
2137537,1020
2137538,899
2137539,950
2137540,931
2137541,971
2137601,962
2137603,986
2137604,899
2137605,996
2137606,929
2137607,916
2137608,974
2137609,968
2137610,949
2137611,979
2137612,926
2137613,927
2137614,920
2137615,948
2137616,1096
2137618,995
2137619,981
2137620,917
2137621,1045
2137622,1114
2137623,1133
2137624,1090
2137625,1059
2137626,1037
2137627,1095
2137628,0
2137629,0
2137630,0
2137631,1124
2137632,1115
2137701,955
2137702,966
2137703,975
2137704,976
2137705,1058
2137706,1055
2137707,965
2137708,1034
2137709,991
2137710,979
2137711,977
2137712,994
2137713,956
2137714,910
2137715,979
2137716,971
2137717,1100
2137718,1047
2137719,1020
2137720,998
2137721,967
2137722,1048
2137723,916
2137724,931
2137725,923
2137801,1107
2137802,1092
2137803,1142
2137804,1146
2137805,1153
2137806,1074
2137807,1078
2137808,1057
2137809,1068
2137810,1014
2137811,1120
2137812,1121
2137813,1114
2137814,1057
2137815,1162
2137816,1145
2137817,1164
2137818,1090
2137901,922
2137902,897
2137903,838
2137904,878
2137905,952
2137906,868
2137907,869
2137908,816
2137911,968
2137912,924
2137913,891
2137914,990
2137915,1072
2137916,1045
2137917,1037
2137918,1078
2137919,999
2137920,914
2137921,950
2137922,908
2137923,910
2137924,912
2137925,968
2137926,1002
2137927,926
2137928,1009
2137929,966
2137930,932
2137931,939
2137932,862
2137933,1075
2137934,1117
2137935,956
2137936,996
2137937,939
2137938,1107
2137939,1094
2137940,1087
2137941,1079
2137942,0
2137943,859
2137944,1121
2137945,904
2137946,936
2137947,823
2137948,854
2137949,938
2137950,968
2138001,1045
2138002,1007
2138003,947
2138004,1043
2138005,1040
2138006,1050
2138007,1123
2138008,1061
2138009,1101
2138010,1092
2138011,998
2138012,997
2138013,1069
2138014,1089
2138015,1068
2138016,1021
2138017,1085
2138018,1042
2138019,1029
2138020,1075
2138021,1054
2138022,1010
2138023,990
2138024,1078
2138025,943
2138026,1013
2138027,999
2138028,1076
2138029,1064
2138030,1045
2138031,1044
2138032,1084
2138033,980
2138034,994
2138035,1018
2138036,962
2138037,1034
2138038,1071
2138039,976
2138040,1010
2138041,997
2138042,1037
2138043,1047
2138044,1032
2138045,1034
2138046,916
2138047,972
2138048,0
2138049,924
2138050,884
2138051,904
2138052,0
2138053,945
2138054,847
2138055,1041
2138056,1001
2138057,924
2138058,1002
2138059,0
2138101,1030
2138102,1126
2138103,1099
2138104,1094
2138105,1121
2138106,1128
2138107,1111
2138108,1131
2138109,1069
2138110,1110
2138111,1116
2138112,1147
2138113,1121
2138114,1108
2138115,1104
2138116,1105
2138117,1119
2138118,1161
2138119,1149
2138120,1100
2138121,1087
2138122,1139
2138123,1130
2138124,1126
2138125,1090
2138126,1104
2138127,1099
2138128,1120
2138129,1157
2138130,1133
2138131,1115
2138132,1089
2138133,1108
2138134,1170
2138135,1146
2138136,1174
2138137,1100
2138138,1046
2138139,1160
2138140,1138
2138141,1144
2138142,1101
2138143,1133
2138144,1170
2138201,1098
2138202,1104
2138203,1074
2138204,1094
2138205,0
2138206,1116
2138207,1113
2138208,1114
2138209,1099
2138210,1110
2138211,1111
2138212,1006
2138213,1030
2138214,1124
2138215,1099
2138216,1064
2138217,1067
2138218,1034
2138219,1089
2138220,1084
2138221,1069
2138222,1066
2138223,1142
2138224,1150
2138225,1152
2138226,1074
2138227,1059
2138228,1021
2138229,1026
2138230,1014
2138231,1022
2138232,1059
2138233,1094
2138234,1077
2138235,1099
2138236,1075
2138237,1052
2138238,1032
2138239,994
2138240,1064
2138301,1125
2138302,993
2138303,1081
2138304,1013
2138305,978
2138306,1011
2138308,1179
2138309,1088
2138310,982
2138311,1015
2138312,951
2138313,935
2138314,931
2138315,967
2138316,1003
2138317,1060
2138318,995
2138319,1065
2138320,921
2138321,950
2138322,938
2138323,1057
2138324,1017
2138325,1009
2138327,1086
2138328,950
2138329,955
2138330,1068
2138331,1126
2138332,979
2138333,990
2138334,940
2138335,1018
2138336,991
2138337,962
2138338,994
2138339,958
2138340,0
2138341,1149
2138342,1069
2138343,1032
2138344,1032
2138345,1101
2138346,912
2138347,955
2138348,1060
2138401,879
2138402,889
2138403,923
2138404,912
2138405,872
2138406,0
2138407,0
2138408,917
2138409,963
2138410,981
2138411,1021
2138412,1020
2138413,1053
2138414,866
2138415,906
2138416,943
2138417,906
2138418,883
2138419,875
2138420,927
2138421,983
2138422,949
2138424,972
2138425,1009
2138426,947
2138427,872
2138428,843
2138429,864
2138430,896
2138431,867
2138432,932
2138433,946
2138434,910
2138435,886
2138436,987
2138437,1034
2138438,947
2138439,952
2138440,1021
2138441,965
2138442,919
2138443,920
2138444,941
2138445,951
2138446,1030
2138447,1071
2138448,1026
2138449,951
2138450,948
2138451,930
2138452,989
2138453,948
2138501,1053
2138502,1032
2138503,916
2138504,935
2138505,922
2138506,1019
2138507,1052
