SA1_CODE21,mean
1105815,0.327380952
1105816,0.321428571
1105817,0.258992806
1105818,0.342105263
1105819,0.33877551
1105820,0.361290323
1105821,0.455128205
1105822,0.208695652
1105823,0.551724138
1105824,0.27340824
1105825,0.482051282
1105826,0.238636364
1105827,0.587044534
1105828,0.354037267
1105829,0.260115607
1105830,0.846153846
1105831,0.303278689
1105832,0.673366834
1105833,0.487804878
1105834,0.484848485
1105835,0.252707581
1105836,0.349593496
1105837,0.237762238
1105838,0.361702128
1105839,0.323144105
1105840,0.476190476
1105841,0
1105842,0.217213115
1105843,0.407216495
1105844,0.422535211
1105845,0.334645669
1105846,0.444897959
1105847,0.361271676
1105848,0.262798635
1105849,0
1105850,0.287581699
1105851,0.253012048
1105852,0
1105853,0.309677419
1105854,0.476470588
1105855,0.304878049
1105856,0.449612403
1105857,0.56875
1105858,0
1105859,0.129746835
1105860,0.292993631
1105861,0.324074074
1105862,0.236220472
1105863,0.13362069
1105864,0.25
1105901,0.333333333
1105902,0.377358491
1105903,0.465753425
1105904,0
1105905,0.315789474
1105906,0.25
1105907,0.304347826
1105908,1.205882353
1105910,0.213075061
1105912,0.516129032
1105913,0.309623431
1105914,0.502994012
1105915,0.590604027
1105916,0.148148148
1105917,0.242587601
1105918,0.576779026
1105919,0.251732102
1105920,0.328571429
1105921,0.413793103
1105922,0.190243902
1105923,0.160427807
1105924,0.617391304
1105925,0.215767635
1105926,0.224390244
1105927,0.40625
1106001,0.240601504
1106002,0.525862069
1106003,0.552
1106004,0.303317536
1106005,0.608247423
1106006,0.243670886
1106007,0.455445545
1106008,0.282868526
1106009,0.309352518
1106010,0.397058824
1106011,0.212871287
1106012,0.315789474
1106013,0.462365591
1106014,0.26618705
1106015,0.316546763
1106016,0.348547718
1106017,0.166666667
1106018,0.36809816
1106019,0.363636364
1106020,0.324675325
1106021,0.037037037
1106101,0.511111111
1106102,0.559322034
1106103,0.425925926
1106104,0.390625
1106105,0.673469388
1106106,0.567839196
1106107,0.167539267
1106108,0.453488372
1106109,0.746031746
1106110,0.649006623
1106111,0.350877193
1106112,0.727777778
1106113,0
1106114,0.474226804
1106115,0.37593985
1106116,0.515151515
1106201,0.798319328
1106202,0.438709677
1106203,0.446236559
1106204,0.62992126
1106205,0.420792079
1106206,0.551948052
1106207,0.666666667
1106208,0.583333333
1106209,0.786407767
1106210,0.484848485
1106211,0.384615385
1106212,0.818181818
1106213,0.584070796
1106214,0.220588235
1106215,0.558139535
1106216,0.553191489
1106217,0.480620155
1106218,0.463414634
1106219,0.294117647
1106220,0.340659341
1106221,0.552631579
1106222,0.877697842
1106223,1
1106224,0
1106225,0
1106301,0
1106302,0
1106303,1.068571429
1106304,0.522491349
1106305,0.7
1106306,1.314516129
1106307,0
1106308,0.590277778
1106309,0.491712707
1106310,0.548192771
1106311,0.694805195
1106312,0.863636364
1106313,0.318181818
1106314,0.604166667
1106315,0.526570048
1106316,0.464285714
1106317,0.651006711
1106318,0.581196581
1106319,0.778761062
1106320,0.444444444
1106321,0.461538462
1106322,0.641025641
1106323,0.653179191
1106324,0.594827586
1106325,0.483412322
1106326,0.670588235
1106327,0.438095238
1106328,0.376106195
1106329,0.41509434
1106401,0.449438202
1106402,0.640449438
1106403,0.75
1106404,0.582781457
1106405,0.955357143
1106406,0.75862069
1106407,0.585635359
1106408,0.401639344
1106409,0.653465347
1106410,0.476923077
1106411,0.419354839
1106412,0.378787879
