SA1_7DIG16,mean
1105913,0.146443515
1105914,0.167664671
1105915,0.140939597
1105916,0.02962963
1105917,0.086253369
1105918,0.153558052
1105919,0.166281755
1105920,0.092857143
1105921,0.019704433
1105922,0.063414634
1105923,0.085561497
1105924,0.069565217
1105925,0.099585062
1105926,0.043902439
1105927,0.09375
1106001,0.07518797
1106002,0.077586207
1106003,0.088
1106004,0.075829384
1106005,0.139175258
1106006,0.066455696
1106007,0.089108911
1106008,0.039840637
1106009,0.086330935
1106010,0.095588235
1106011,0.064356436
1106012,0.028708134
1106013,0.075268817
1106014,0.028776978
1106015,0.079136691
1106016,0.033195021
1106017,0.108333333
1106018,0.073619632
1106019,0.070707071
1106020,0.064935065
1106021,0
1106101,0.133333333
1106102,0.06779661
1106103,0.027777778
1106104,0.0390625
1106105,0.081632653
1106106,0.130653266
1106107,0.015706806
1106108,0.104651163
1106109,0.142857143
1106110,0.21192053
1106111,0.184210526
1106112,0.244444444
1106113,0
1106114,0.082474227
1106115,0.045112782
1106116,0.106060606
1106201,0.546218487
1106202,0.174193548
1106203,0.059139785
1106204,0.165354331
1106205,0.089108911
1106206,0.142857143
1106207,0.101010101
1106208,0.21875
1106209,0.32038835
1106210,0.068181818
1106211,0.104895105
1106212,0.242424242
1106213,0.115044248
1106214,0.044117647
1106215,0.093023256
1106216,0.063829787
1106217,0.03875969
1106218,0.036585366
1106219,0.117647059
1106220,0
1106221,0
1106222,0.172661871
1106223,0
1106224,0
1106225,0
1106301,0
1106302,0
1106303,0.611428571
1106304,0.089965398
1106305,0.061538462
1106306,0.620967742
1106307,0
1106308,0.111111111
1106309,0.248618785
1106310,0.204819277
1106311,0.292207792
1106312,0.166666667
1106313,0.127272727
1106314,0.166666667
1106315,0.062801932
1106316,0.112244898
1106317,0.201342282
1106318,0.196581197
1106319,0.168141593
1106320,0.25
1106321,0.130769231
1106322,0.282051282
1106323,0.156069364
1106324,0.129310345
1106325,0.109004739
1106326,0.176470588
1106327,0.047619048
1106328,0.079646018
1106329,0.132075472
1106401,0.04494382
1106402,0.08988764
1106403,0.163461538
1106404,0.178807947
1106405,0.330357143
1106406,0.310344828
1106407,0.309392265
1106408,0.094262295
1106409,0.188118812
1106410,0.138461538
1106411,0.048387097
1106412,0.106060606
1106413,0.108108108
1106414,0.130952381
1106415,0.172131148
1106416,0.090909091
1106417,0.077922078
