SA1_7DIG16,mean
1104417,1165.285227
1104418,10.11378003
1104419,1366.666667
1104420,1764.159703
1104421,1625.475285
1104422,1470.795215
1104423,1507.479862
1104424,1174.004193
1104425,956.1128527
1104426,1393.557423
1104427,1539.379475
1104428,1186.848436
1104429,1084.128361
1104430,1159.851301
1104431,1360.153257
1104432,1169.354839
1104433,1363.193768
1104434,1224.114128
1104435,147.6145489
1104436,1282.234957
1104437,861.423221
1104438,439.7257984
1104439,1390.374332
1104440,4646.271511
1104441,1270.718232
1104442,1570.397112
1104443,1198.979592
1104444,396.723829
1104445,1089.187056
1104446,1069.306931
1104447,1217.541835
1104448,969.7661152
1104449,1352.941176
1104450,1464.530892
1104451,1492.890995
1104452,1131.167268
1104453,1288.445553
1104454,628.5714286
1104455,1043.831902
1104456,598.9654234
1104457,1102.409639
1104458,918.1871689
1104459,1095.814978
1104501,1243.339254
1104502,1214.351426
1104503,998.9701339
1104504,756.7208762
1104505,875.4086451
1104506,466.0278746
1104507,1194.460473
1104508,557.8435043
1104509,1197.289157
1104510,1119.580753
1104511,352.8028224
1104512,1348.837209
1104513,436.6586124
1104514,1390.243902
1104515,1382.765531
1104516,1328.320802
1104517,1627.620222
1104518,1091.687478
1104519,10.62737757
1104520,0
1104521,852.3908524
1104522,1296.758105
1104523,881.8342152
1104524,953.8825384
1104601,865.4750706
1104602,1167.108753
1104603,817.99591
1104604,1004.613019
1104605,635.5932203
1104606,1000.481
1104607,770.0205339
1104608,1013.935608
1104609,1047.503045
1104610,1268.07564
1104611,765.0926479
1104612,315.3775322
1104613,0
1104614,1081.871345
1104615,987.5583204
1104616,1159.586682
1104617,686.402082
1104618,948.0566655
1104619,768.3658171
1104620,933.3333333
1104621,1476.449275
1104622,1237.024221
1104623,75.4005655
1104624,1166.168304
1104625,441.1540223
1104701,1288.723668
1104702,868.6440678
1104703,21.52872004
1104704,1050.328228
1104705,1445.511011
1104706,1424.67621
1104707,951.0433387
1104708,1551.724138
1104709,1142.201835
1104710,1140.801644
1104711,1525.537634
1104712,97.79671981
1104713,1256.181998
1104714,58.62237421
1104715,416.585933
1104716,164.3649096
1104717,72.67898948
1104718,1106.941839
1104719,985.915493
1104720,176.0704282
1104721,1738.437002
1104722,1183.1863
1104723,146.524182
1104724,242.5512801
1104725,964.2301711
1104726,431.0590922
1104727,1344.232516
1104728,988.3487344
1104729,1177.970423
1104730,1417.399804
1104731,1301.369863
1104732,815.9866778
1104733,308.4832905
1104734,776.5830346
1104735,1572.246976
1104736,780.8564232
1104737,6.578947368
1104801,1309.130913
1104802,1030.985915
1104803,1334.792123
1104804,319.6564885
1104805,726.4425073
1104806,863.7379002
1104807,271.8354804
1104808,418.2413706
1104809,1284.530387
1104810,910.0346021
1104811,1089.545655
1104812,485.9437751
1104813,967.0781893
1104814,835.1955307
1104815,1160.436137
1104816,1083.890126
1104817,468.2926829
1104818,594.9301604
1104819,982.1882952
1104820,861.6404308
1104821,1433.58396
1104822,905.4646988
1104823,1334.535618
1104824,1113.980081
1104825,1475.625823
1104826,1390.070922
1104827,1094.257855
1104828,1172.273191
1104829,1444.652908
1104830,702.4901704
1104831,1311.47541
1104832,932.9829172
1104833,1103.742302
1104834,1073.446328
1104835,1105.015674
1104836,1238.938053
1104837,1128.034269
1104838,923.2613909
1104840,1283.471837
1104841,1229.23588
1104842,1310.679612
1104843,1250
1104844,1357.77998
1104845,1391.899601
1104846,1064.95802
1104847,1184.30792
1104848,1037.959668
1104849,366.2719929
1104901,70.59709454
1104902,115.2930675
1104903,39.16378076
1104904,5.638668883
1104905,3.756110111
1104906,12.72744079
1104907,8.604592628
1104908,9.200184004
1104909,0
1104910,7.028101114
1105001,1016.405136
1105002,569.7589481
1105003,1150.608045
1105004,1228.464419
1105005,1105.990783
1105006,1296.033994
1105007,920.9209209
1105008,405.4054054
1105009,370.1790634
1105010,1201.353638
1105011,816.2190627
1105012,1129.032258
1105013,878.6610879
1105014,0
1105015,180.8289326
1105016,0
1105017,51.17888945
1105018,470.5124073
1105019,1275.773196
1105020,1130.634072
1105021,372.2590515
1105022,77.1771125
1105024,1038.961039
1105025,993.3373713
1105026,712.4268055
1105027,1105.702364
1105028,520.3574975
1105101,978.3053623
1105102,724.2105263
1105103,277.2739052
1105104,32.75283592
1105105,0
1105106,9.626208371
1105107,22.63126132
1105108,62.95881548
1105109,231.5039663
1105110,1008.206331
1105111,577.014783
1105112,752.1453811
1105113,883.0409357
1105114,39.29636393
1105115,1061.499579
1105116,25.08852156
1105201,1185.691318
1105202,940.1309635
1105203,812.9584352
1105204,110.174036
1105205,872.9595458
1105206,680.8369313
1105207,1127.336449
1105208,202.8574545
1105209,927.7108434
1105210,73.93596503
1105211,0
1105213,1004.431315
1105214,1251.117069
1105215,250.6063056
1105216,767.4050633
1105301,1577.79401
1105302,812.5
1105303,1149.547632
1105304,1480.836237
1105305,854.3331285
1105306,1645.658263
1105307,1094.224924
1105308,1138.763198
1105309,1372.712146
1105310,1170.83947
1105311,870.602266
1105312,1473.586654
1105313,1253.588517
1105314,1398.648649
1105315,989.5513215
1105316,521.8181818
1105317,570.9557302
1105318,1182.645206
1105319,484.2735896
1105320,802.8017241
1105321,656.1733442
1105322,17.647332
1105323,0
1105324,1405.91204
1105325,1094.117647
1105326,1063.274625
1105327,511.5452931
1105328,1780.258519
1105329,1363.359708
1105330,1099.672438
1105331,1528.66242
1105332,1098.901099
1105333,1454.720617
1105334,833.0556481
1105335,1284.046693
1105336,1520.086862
1105337,1547.826087
1105401,1168.765743
1105402,589.958159
1105403,1116.917048
1105404,770.398482
1105405,565.3883972
1105406,441.7332772
1105407,466.8698861
1105408,1019.166413
1105409,738.7862797
1105410,975.7505774
1105411,920.1171058
1105412,551.8200788
1105413,1073.345259
1105414,567.1191554
1105415,1.205037055
1105416,0
1105417,1100.3861
1105418,1040.740741
1105419,1463.644948
1105420,1107.106076
1105421,1184.210526
1105422,1655.82068
1105423,1123.188406
1105424,1242.774566
1105501,17.04493307
1105502,1679.790026
1105503,50.6460459
1105504,2.424683276
1105505,340.2525144
1105506,475.4262788
1105507,2034.632035
1105508,796.9151671
1105509,136.3657812
1105510,74.26070813
1105511,1692.650334
1105512,1868.787276
1105513,1428.571429
1105514,23.59861828
1105601,443.276966
1105602,1046.704207
1105603,1377.755511
1105604,1007.025761
1105605,934.6733668
1105606,770.7509881
1105607,1198.156682
1105608,1184.782609
1105609,1712.0954
1105612,1141.469338
1105613,1237.597911
1105614,616.1863887
1105615,187.2347508
1105616,5.205622072
1105617,45.79348355
1105618,1055.265902
1105620,239.3980848
1105621,22.71006813
1105622,1371.141421
1105623,1250.947688
1105624,9.524629781
1105625,21.80755131
1105626,136.3710867
1105627,669.9029126
1105628,1245.508982
1105629,1011.505273
1105630,469.1409508
1105631,1555.402615
1105632,109.9541251
1105633,567.6725426
1105701,895.2431855
1105702,1098.901099
1105703,1146.223889
1105704,857.1428571
1105705,6.331942789
1105706,380.3635001
1105707,666.6666667
1105708,119.2898095
1105709,157.3641505
1105710,797.9893183
1105711,585.7740586
1105712,662.0762712
1105713,589.3019039
1105714,52.93858144
1105715,1088.957055
1105716,81.57852435
1105717,676.2417714
1105718,184.2546064
1105719,992.0983319
1105720,237.3835062
1105801,235.7207616
1105802,983.6065574
1105804,694.7697112
1105805,1301.939058
1105806,105.3012157
1105807,1116.5524
1105808,1055.900621
1105809,6.037687883
1105811,769.2307692
1105813,559.4225316
1105814,303.8028468
1105815,607.3752711
1105816,956.937799
1105817,781.3378302
1105818,1395.135383
1105819,1155.660377
1105820,711.0091743
1105821,1260.096931
1105822,309.4725511
1105823,1480.965645
1105824,822.044335
1105825,299.0338905
1105826,872.1506442
1105827,277.3722628
1105828,257.9301506
1105829,462.3196152
1105830,758.8684329
1105831,660.5305901
1105832,843.220339
1105833,851.5057113
1105834,229.2940523
1105835,4.309164675
1105836,866.1971831
1105837,829.4663573
1105838,242.7184466
1105839,682.1566875
1105840,841.8367347
1105841,73.43299239
1105842,296.2962963
1105843,797.6973684
1105844,977.0642202
1105845,866.894198
1105846,421.4691209
1105847,1070.544554
1105848,901.5384615
1105849,766.7493797
1105850,930.6569343
1105851,918.6496956
1105852,0
1105853,220.1079239
1105854,832.5171401
1105855,987.9518072
1105856,943.6722751
1105857,183.1082628
1105858,6.132461161
1105859,811.7133316
1105860,151.6468656
1105861,536.2462761
1105862,32.00443526
1105863,381.6417174
1105864,674.5362563
1105901,600.9426551
1105902,323.3021553
1105903,4.408119394
1105904,0
1105905,730.7692308
1105906,785.3757617
1105907,1025.26003
1105908,1004.926108
1105910,607.3529412
1105912,728.725905
1105913,764.0664962
1105914,556.8522841
1105915,612.4126593
1105916,187.5651268
1105917,805.8210252
1105918,785.0632167
1105919,614.4458635
1105920,979.020979
1105921,5.364126414
1105922,115.421429
1105923,330.3886926
1105924,29.32401765
1105925,1044.646727
1105926,305.7419836
1105927,6.613619924
1106001,1.23871535
1106002,1.433098396
1106003,0.18014053
1106004,120.193677
1106005,1.522526326
1106006,1.089187573
1106007,1.147629463
1106008,1.354870192
1106009,3.303781523
1106010,0.409545173
1106011,0.649314748
1106012,2.071655491
1106013,0.9080209
1106014,1.202887276
1106015,0.743742663
1106016,1.985305445
1106017,1.484970245
1106018,0.77195136
1106019,2.1302096
1106020,1.773470267
1106021,50.12893244
1106101,79.56856158
1106102,1.430092706
1106103,2.979540489
1106104,0.24930817
1106105,0.127085351
1106106,0.461839094
1106107,0.219857785
1106108,201.5939991
1106109,132.7153992
1106110,521.0489993
1106111,415.7549234
1106112,374.1425899
1106113,1.819256834
1106114,146.1503691
1106115,0.719513587
1106116,183.4352418
1106201,38.4839273
1106202,147.0169781
1106203,377.5883069
1106204,135.4088922
1106205,197.7484092
1106206,575.2708256
1106207,479.6511628
1106208,82.24811515
1106209,74.29849239
1106210,243.3628319
1106211,110.775428
1106212,125.0236787
1106213,0.074388965
1106214,0.036510775
1106215,0.048201658
1106216,0.113456496
1106217,0.084811603
1106218,0.051282632
1106219,0.03629633
1106220,0.03546321
1106221,0.091719824
1106222,100.4916136
1106223,1.981636832
1106224,66.47673314
1106225,0
1106301,0
1106302,0
1106303,682.7936012
1106304,247.9409746
1106305,519.7920832
1106306,465.1162791
1106307,0
1106308,27.81802376
1106309,219.8469574
1106310,538.961039
1106311,544.5544554
1106312,203.3271719
1106313,246.0299709
1106314,462.8736741
1106315,512.2494432
1106316,759.6899225
1106317,355.5237414
1106318,89.66204307
1106319,611.1411574
1106320,569.6202532
1106321,520.2080832
1106322,415.7782516
1106323,718.737017
1106324,268.4563758
1106325,57.01932171
1106326,31.23621932
1106327,0.922140596
